Popularity Ranking,Common Name,Current Botanical Name,Plant Type,Height,Width,Growth Rate,Deciduous,Evergreen,Flowers,Flowering Season,Sun,Soil,Drainage,Water Requirement,Ease of Care,Max Summer Irrigation,Common uses,Availability in Nurseries,Plant URL,QR Codes
771,Parsnipflower Buckwheat,Eriogonum heracleoides,Perennial herb,1.3 ft(0.4 m),,,,"Cream,Pink,White",Summer,Full Sun,,Fast,"Extremely Low,Very Low",Moderately Easy,,"Bird Gardens,Butterfly Gardens,Bee Gardens",Rarely Available,//legacy.calscape.org/Eriogonum-heracleoides-(),//legacy.calscape.org/qrcodes/Eriogonum-heracleoides(192)
772,American Vetch,Vicia americana,"Vine,Perennial herb",1.3 ft(0.4 m),,Moderate,,"Purple,Pink,Lavender",Spring,"Full Sun, Part Shade",Prefers sandy or loamy soils.  Does not grow well in clay soils.,,,Moderately Easy,,Butterfly Gardens,Rarely Available,//legacy.calscape.org/Vicia-americana-(),//legacy.calscape.org/qrcodes/Vicia-americana(192)
773,Large False Solomon's Seal,Maianthemum racemosum,Perennial herb,1.6 - 3 ft(0.49 - 0.9 m),,,,White,"Spring,Summer",part Shade,,,Low,moderately easy,,,,//legacy.calscape.org/Maianthemum-racemosum-(),//legacy.calscape.org/qrcodes/Maianthemum-racemosum(192)
774,Primrose Monkeyflower,Mimulus primuloides,Perennial herb,0.4 - 1.5 ft(0.12 - 0.46 m),,Moderate,,"Red,Yellow","Spring,Winter",Full Sun,Prefers loamy or clay soils.  Grows poorly in sandy soils.,,Moderate - High,,,"Hummingbird Gardens,Bird Gardens,Butterfly Gardens,Bee Gardens",Sometimes Available,//legacy.calscape.org/Mimulus-primuloides-(),//legacy.calscape.org/qrcodes/Mimulus-primuloides(192)
775,Spotted Hideseed,Eucrypta chrysanthemifolia,Annual herb,1.6 - 3 ft(0.49 - 0.9 m),,,,"Lavender,White",Spring,Full Sun,,,Very Low,,,,Sometimes Available,//legacy.calscape.org/Eucrypta-chrysanthemifolia-(),//legacy.calscape.org/qrcodes/Eucrypta-chrysanthemifolia(192)
776,Bolander's Yampah,Perideridia bolanderi,Perennial herb,1.6 - 3.3 ft(0.49 - 1 m),,,,White,Summer,"Full Sun, Part Shade",,Slow,Low,Moderately Easy,,,Rarely Available,//legacy.calscape.org/Perideridia-bolanderi-(),//legacy.calscape.org/qrcodes/Perideridia-bolanderi(192)
777,Tulip Pricklypear,Opuntia engelmannii,"Shrub,Succulent",6 - 12 ft(1.8 - 3.7 m),,,,"Yellow,White,Purple,Red",Spring,"Full Sun, Part Shade",,,"Extremely Low,Very Low",Moderately Easy,,"Hedges,Bird Gardens",Rarely Available,//legacy.calscape.org/Opuntia-engelmannii-(),//legacy.calscape.org/qrcodes/Opuntia-engelmannii(192)
778,California Bottle Brush Grass,Elymus californicus,Grasses,3.3 - 7 ft(1 - 2.1 m),,,,Brown,,"Full Sun, Part Shade, Full Shade",,,,,,Deer Resistant,Sometimes Available,//legacy.calscape.org/Elymus-californicus-(),//legacy.calscape.org/qrcodes/Elymus-californicus(192)
779,Northern Island Haplopappus,Hazardia detonsa,Shrub,2 - 8 ft(0.6 - 2.4 m),,,,"Yellow,White","Spring,Summer,Fall",Full Sun,,Fast,Very Low,,,,Sometimes Available,//legacy.calscape.org/Hazardia-detonsa-(),//legacy.calscape.org/qrcodes/Hazardia-detonsa(192)
780,Coastal Mugwort,Artemisia suksdorfii,Perennial herb,4.9 - 7 ft(1.5 - 2.1 m),,,,"Cream,White,Yellow,Green","Summer,Fall",Full Sun,,,"Low,Moderate - High",Moderately Easy,,"Deer Resistant,Bird Gardens",Rarely Available,//legacy.calscape.org/Artemisia-suksdorfii-(),//legacy.calscape.org/qrcodes/Artemisia-suksdorfii(192)
781,Yellow Avalanche Lily,Erythronium grandiflorum,Perennial herb,7.9 in(20.1 cm),,,,"Yellow,White,Red","Spring,Summer",Part Shade,,,Low,Moderately Easy,,,Rarely Available,//legacy.calscape.org/Erythronium-grandiflorum-(),//legacy.calscape.org/qrcodes/Erythronium-grandiflorum(192)
782,Huckleberry Oak,Quercus vacciniifolia,Shrub,4 - 5 ft(1.2 - 1.5 m),,Slow,,"Yellow,Cream,Green","Spring,Winter",Part Shade,Prefers sandy or loamy soils.  Does not grow well in clay soils.,,Low,Very Easy,,"Bank Stabilization,Hedges,Bird Gardens,Butterfly Gardens",Rarely Available,//legacy.calscape.org/Quercus-vacciniifolia-(),//legacy.calscape.org/qrcodes/Quercus-vacciniifolia(192)
783,Service Berry,Amelanchier utahensis,Shrub,10 - 16.4 ft(3 - 5 m),,Fast,Winter Deciduous,White,Spring,"Full Sun, Part Shade","Adaptable, tolerant of sand, loam and clay",,Very Low,Moderately Easy,,Hedges,Rarely Available,//legacy.calscape.org/Amelanchier-utahensis-(),//legacy.calscape.org/qrcodes/Amelanchier-utahensis(192)
784,Nettle Leaf Giant Hyssop,Agastache urticifolia,Perennial herb,0.3 - 5 ft(0.09 - 1.5 m),,Fast,,Red,Spring,"Shade,Part Shade","Adaptable, tolerant of sand, loam and clay",,,,,Butterfly Gardens,Sometimes Available,//legacy.calscape.org/Agastache-urticifolia-(),//legacy.calscape.org/qrcodes/Agastache-urticifolia(192)
785,Blow Wives,Achyrachaena mollis,Annual herb,1 - 1.3 ft(0.3 - 0.4 m),,,,White,Spring,Full Sun,,,Low,,,,Sometimes Available,//legacy.calscape.org/Achyrachaena-mollis-(),//legacy.calscape.org/qrcodes/Achyrachaena-mollis(192)
786,Large Flowered Fairy Bell,Prosartes smithii,Perennial herb,1.6 - 3.3 ft(0.49 - 1 m),,,,"Cream,White,Orange,Green,Red","Winter,Spring",Shade,,,Moderate - High,,,,Sometimes Available,//legacy.calscape.org/Prosartes-smithii-(),//legacy.calscape.org/qrcodes/Prosartes-smithii(192)
787,Pinebush,Ericameria pinifolia,Shrub,4 - 8 ft(1.2 - 2.4 m),,Slow,,"White,Yellow","Spring,Summer","Full Sun, Part Shade",Prefers sandy or loamy soils.  Does not grow well in clay soils.,,,Moderately Easy,,"Hedges,Bird Gardens",Rarely Available,//legacy.calscape.org/Ericameria-pinifolia-(),//legacy.calscape.org/qrcodes/Ericameria-pinifolia(192)
788,James' Galleta,Hilaria jamesii,Grasses,2.1 ft(0.6 m),,,,Brown,,"Full Sun, Part Shade",,Fast,"Extremely Low,Very Low",,,,Sometimes Available,//legacy.calscape.org/Hilaria-jamesii-(),//legacy.calscape.org/qrcodes/Hilaria-jamesii(192)
789,California Larkspur,Delphinium californicum,Perennial herb,2 - 7.2 ft(0.6 - 2.2 m),,,,"Cream,Lavender",Spring,"Full Sun, Part Shade",,,,moderately easy,,"Hummingbird Gardens,Deer Resistant,Bee Gardens",Rarely Available,//legacy.calscape.org/Delphinium-californicum-(),//legacy.calscape.org/qrcodes/Delphinium-californicum(192)
790,Desert Beardtongue,Penstemon fruticiformis,Perennial herb,1 - 2 ft(0.3 - 0.6 m),,,,"Lavender,Pink,White",Spring,"Full Sun, Part Shade",,Fast,Low,Moderately Easy,,"Bird Gardens,Hummingbird Gardens,Butterfly Gardens,Bee Gardens",Rarely Available,//legacy.calscape.org/Penstemon-fruticiformis-(),//legacy.calscape.org/qrcodes/Penstemon-fruticiformis(192)
791,California Dandelion,Agoseris grandiflora,Perennial herb,1.8 - 3.3 ft(0.5 - 1 m),,Moderate,,Yellow,Spring,"Full Sun, Part Shade","Adaptable, tolerant of sand, loam and clay",,Low,,,,Sometimes Available,//legacy.calscape.org/Agoseris-grandiflora-(),//legacy.calscape.org/qrcodes/Agoseris-grandiflora(192)
792,Woodland Layia,Layia gaillardioides,Annual herb,3.3 ft(1 m),,,,Yellow,Spring,Full Sun,,,Very Low,,,"Butterfly Gardens,Bee Gardens",Sometimes Available,//legacy.calscape.org/Layia-gaillardioides-(),//legacy.calscape.org/qrcodes/Layia-gaillardioides(192)
793,Chicalote,Argemone munita,"Perennial herb,Annual herb",3.3 - 5 ft(1 - 1.5 m),,,,"White,Green",,Full Sun,,,Very Low,,,,Sometimes Available,//legacy.calscape.org/Argemone-munita-(),//legacy.calscape.org/qrcodes/Argemone-munita(192)
794,Scarlet Fritillary,Fritillaria recurva,Perennial herb,,,,,"Orange,Red,Yellow",Spring,"Shade,Part Shade",,Fast,Very Low,,,,Rarely Available,//legacy.calscape.org/Fritillaria-recurva-(),//legacy.calscape.org/qrcodes/Fritillaria-recurva(192)
795,Kings Mtn. Manzanita,Arctostaphylos regismontana,Shrub,6.6 - 13.1 ft(2 - 4 m),,,Evergreen,"White,Pink","Winter,Spring",Full Sun,,Fast,Low,Moderately Easy,,"Deer Resistant,Bird Gardens,Hummingbird Gardens,Bee Gardens",Rarely Available,//legacy.calscape.org/Arctostaphylos-regismontana-(),//legacy.calscape.org/qrcodes/Arctostaphylos-regismontana(192)
796,Island Wallflower,Erysimum insulare,"Perennial herb,Annual herb",0.16 - 2 ft(0.05 - 0.6 m),,,,"Yellow,Orange",,,,,,,,"Deer Resistant,Butterfly Gardens",Sometimes Available,//legacy.calscape.org/Erysimum-insulare-(),//legacy.calscape.org/qrcodes/Erysimum-insulare(192)
797,Mountain Ephedra,Ephedra viridis,Shrub,3 - 5 ft(0.9 - 1.5 m),,Slow,,Yellow,Spring,"Full Sun, Part Shade",Prefers sandy or loamy soils.  Does not grow well in clay soils.,,Low,Moderately Easy,,,Commonly Available,//legacy.calscape.org/Ephedra-viridis-(),//legacy.calscape.org/qrcodes/Ephedra-viridis(192)
798,Turkey Mullein,Croton setiger,Annual Herb,7.9 in(20.1 cm),,,,"Cream,Green",,"Full Sun, Part Shade",,,Very Low,Moderately Easy,,,Rarely Available,//legacy.calscape.org/Croton-setiger-(),//legacy.calscape.org/qrcodes/Croton-setiger(192)
799,Hairy Manzanita,Arctostaphylos columbiana,Shrub,6 - 33 ft(1.8 - 10.1 m),,Slow,Evergreen,"White,Green,Red","Spring,Winter",Part Shade,"Adaptable, tolerant of sand, loam and clay",Fast,Very Low,,,"Bird Gardens,Hummingbird Gardens,Bee Gardens",Sometimes Available,//legacy.calscape.org/Arctostaphylos-columbiana-(),//legacy.calscape.org/qrcodes/Arctostaphylos-columbiana(192)
800,Cleveland's Bush Monkeyflower,Mimulus clevelandii,Perennial herb,1 - 3 ft(0.3 - 0.9 m),,,,Yellow,"Spring,Summer","Full Sun, Part Shade",,,Low,,,"Deer Resistant,Hummingbird Gardens,Bird Gardens,Butterfly Gardens,Bee Gardens",Sometimes Available,//legacy.calscape.org/Mimulus-clevelandii-(),//legacy.calscape.org/qrcodes/Mimulus-clevelandii(192)
801,Blue Bead Lily,Clintonia andrewsiana,Perennial herb,1 - 2.6 ft(0.3 - 0.8 m),,,,"Red,Pink,Purple,Blue","Winter,Spring","Shade,Part Shade",,,Low,,,,Rarely Available,//legacy.calscape.org/Clintonia-andrewsiana-(),//legacy.calscape.org/qrcodes/Clintonia-andrewsiana(192)
802,Oregon Fawn Lily,Erythronium oregonum,Perennial herb,1.3 ft(0.4 m),,,,"White,Lavender,Yellow,Red",Spring,"Shade,Part Shade",,,Low,Moderately Easy,,,Rarely Available,//legacy.calscape.org/Erythronium-oregonum-(),//legacy.calscape.org/qrcodes/Erythronium-oregonum(192)
803,Saltmarsh Baccharis,Baccharis glutinosa,Perennial herb,3.3 - 7 ft(1 - 2.1 m),,,,"Cream,Brown","Summer,Fall",Part Shade,,Standing,Moderate - High,,,"Butterfly Gardens,Bird Gardens,Bee Gardens",Sometimes Available,//legacy.calscape.org/Baccharis-glutinosa-(),//legacy.calscape.org/qrcodes/Baccharis-glutinosa(192)
804,Sargent's Cypress,Hesperocyparis sargentii,Tree,32.8 - 66 ft(10 - 20.1 m),,,,,,"Full Sun, Part Shade",,,,,,"Deer Resistant,Butterfly Gardens",Sometimes Available,//legacy.calscape.org/Hesperocyparis-sargentii-(),//legacy.calscape.org/qrcodes/Hesperocyparis-sargentii(192)
805,Western Hackberry,Celtis reticulata,Tree,,,,,Cream,Spring,Full Sun,,,Moderate - High,Moderately Easy,,Deer Resistant,Sometimes Available,//legacy.calscape.org/Celtis-reticulata-(),//legacy.calscape.org/qrcodes/Celtis-reticulata(192)
806,Miner's Dogwood,Cornus sessilis,Tree,8.2 - 16.4 ft(2.5 - 5 m),3 - 9,,Winter Deciduous,"Yellow,Red",Spring,Part Shade,Moist to wet. Tolerates heavy clay soils.,"Medium,Slow",Moderate - High,Very Easy,Max 1x / month once established,Bird Gardens,Commonly Available,//legacy.calscape.org/Cornus-sessilis-(),//legacy.calscape.org/qrcodes/Cornus-sessilis(192)
807,Turkish Rugging,Chorizanthe staticoides,Annual herb,1 - 2 ft(0.3 - 0.6 m),,,,"Pink,Red","Spring,Summer",Full Sun,,,"Extremely Low,Very Low",Moderately Easy,,,Rarely Available,//legacy.calscape.org/Chorizanthe-staticoides-(),//legacy.calscape.org/qrcodes/Chorizanthe-staticoides(192)
808,Desert Ironwood,Olneya tesota,Tree,20 - 32.8 ft(6.1 - 10 m),,Slow,,Purple,Spring,Full Sun,"Adaptable, tolerant of sand, loam and clay",Fast,Low,Moderately Easy,,Butterfly Gardens,Commonly Available,//legacy.calscape.org/Olneya-tesota-(),//legacy.calscape.org/qrcodes/Olneya-tesota(192)
809,Sickle Keeled Lupine,Lupinus albicaulis,Perennial Herb,3 - 4 ft(0.9 - 1.2 m),,Fast,,"Blue,Lavender","Summer,Fall","Full Sun, Part Shade","Adaptable, tolerant of sand, loam and clay",,Very Low,,,"Bird Gardens,Bee Gardens",Sometimes Available,//legacy.calscape.org/Lupinus-albicaulis-(),//legacy.calscape.org/qrcodes/Lupinus-albicaulis(192)
810,Fort Miller Clarkia,Clarkia williamsonii,Annual herb,3.3 ft(1 m),,,,"Pink,White,Purple,Lavender","Spring,Summer","Full Sun, Part Shade",,,,Moderately Easy,,"Butterfly Gardens,Bee Gardens",Rarely Available,//legacy.calscape.org/Clarkia-williamsonii-(),//legacy.calscape.org/qrcodes/Clarkia-williamsonii(192)
811,Shrubby Eriastrum,Eriastrum densifolium,Perennial herb,,,,,"Purple,Lavender","Spring,Summer,Fall",Full Sun,,Fast,"Extremely Low,Very Low",,,,Sometimes Available,//legacy.calscape.org/Eriastrum-densifolium-(),//legacy.calscape.org/qrcodes/Eriastrum-densifolium(192)
812,Pomona Milk Vetch,Astragalus pomonensis,Perennial herb,0.8 - 2.6 ft(0.24 - 0.8 m),,,,Cream,Spring,"Full Sun, Part Shade",,,Low,,,,Sometimes Available,//legacy.calscape.org/Astragalus-pomonensis-(),//legacy.calscape.org/qrcodes/Astragalus-pomonensis(192)
813,Bastardsage,Eriogonum wrightii,"Perennial Herb,Shrub",0.33 - 3.3 ft(0.1 - 1 m),,Slow,,"White,Cream,Pink",Summer,Full Sun,Prefers sandy or loamy soils.  Does not grow well in clay soils.,Fast,"Extremely Low,Very Low",,,"Bird Gardens,Butterfly Gardens,Bee Gardens",Sometimes Available,//legacy.calscape.org/Eriogonum-wrightii-(),//legacy.calscape.org/qrcodes/Eriogonum-wrightii(192)
814,Colorado Four O'clock,Mirabilis multiflora,Perennial herb,2 - 2.6 ft(0.6 - 0.8 m),,Moderate,,Purple,"Spring,Summer",Full Sun,Prefers sandy or loamy soils.  Does not grow well in clay soils.,Fast,"Extremely Low,Very Low",,,,Sometimes Available,//legacy.calscape.org/Mirabilis-multiflora-(),//legacy.calscape.org/qrcodes/Mirabilis-multiflora(192)
815,Alkali Weed,Cressa truxillensis,Perennial herb,9.8 in(24.9 cm),,Moderate,,White,Spring,Full Sun,Prefers loamy or clay soils.  Grows poorly in sandy soils.,,Low,,,,Sometimes Available,//legacy.calscape.org/Cressa-truxillensis-(),//legacy.calscape.org/qrcodes/Cressa-truxillensis(192)
816,Sitka Willow,Salix sitchensis,"Tree,Shrub",10 - 23 ft(3 - 7 m),,Fast,Winter Deciduous,"White,Cream,Yellow,Green",Spring,part Shade,"Adaptable, tolerant of sand, loam and clay",,Moderate - High,Moderately Easy,,"Hedges,Bird Gardens,Butterfly Gardens,Bee Gardens",,//legacy.calscape.org/Salix-sitchensis-(),//legacy.calscape.org/qrcodes/Salix-sitchensis(192)
817,California Jointfir,Ephedra californica,Shrub,3.3 - 5 ft(1 - 1.5 m),,,,Yellow,,Full Sun,,,"Extremely Low,Very Low",Moderately Easy,,,Commonly Available,//legacy.calscape.org/Ephedra-californica-(),//legacy.calscape.org/qrcodes/Ephedra-californica(192)
818,Desert Thornapple,Datura discolor,Annual Herb,1.6 - 4.5 ft(0.49 - 1.4 m),,,,"White,Purple","Spring,Summer,Fall",Full Sun,,Fast,Low,Moderately Easy,,,Rarely Available,//legacy.calscape.org/Datura-discolor-(),//legacy.calscape.org/qrcodes/Datura-discolor(192)
819,Cheesebush,Ambrosia salsola,Shrub,4 - 8 ft(1.2 - 2.4 m),,,,"Cream,Pink,Yellow,White",Spring,Full Sun,,Fast,Low,,,Hedges,Sometimes Available,//legacy.calscape.org/Ambrosia-salsola-(),//legacy.calscape.org/qrcodes/Ambrosia-salsola(192)
820,Coves' Cassia,Senna covesii,Perennial herb,1 - 2 ft(0.3 - 0.6 m),,,,Yellow,Spring,Full Sun,,Fast,Low,Moderately Easy,,,Rarely Available,//legacy.calscape.org/Senna-covesii-(),//legacy.calscape.org/qrcodes/Senna-covesii(192)
821,Slender Juncus Rush,Juncus occidentalis,Grasses,1 - 2 ft(0.3 - 0.6 m),,,,Brown,,Full Sun,,,Moderate - High,,,,Sometimes Available,//legacy.calscape.org/Juncus-occidentalis-(),//legacy.calscape.org/qrcodes/Juncus-occidentalis(192)
822,Knobcone Pine,Pinus attenuata,Tree,26.3 - 118 ft(8 - 36 m),,"Fast,Moderate",Evergreen,,,"Full Sun, Part Shade","Prefers gravelly, sandy soil",Fast,"Extremely Low,Very Low",Moderately Easy,,"Bank Stabilization,Deer Resistant,Bird Gardens",Commonly Available,//legacy.calscape.org/Pinus-attenuata-(),//legacy.calscape.org/qrcodes/Pinus-attenuata(192)
823,Fern Bush,Chamaebatiaria millefolium,Shrub,2 - 7 ft(0.6 - 2.1 m),,Moderate,,"White,Cream",Summer,"Full Sun, Part Shade",Prefers sandy or loamy soils.  Does not grow well in clay soils.,,Very Low,,,"Hedges,Deer Resistant",Sometimes Available,//legacy.calscape.org/Chamaebatiaria-millefolium-(),//legacy.calscape.org/qrcodes/Chamaebatiaria-millefolium(192)
824,Wild Ginger,Asarum hartwegii,Perennial herb,,,,,"Brown,White,Purple,Red","Spring,Summer","Full Sun, Part Shade, Full Shade",,,Low,,,,Sometimes Available,//legacy.calscape.org/Asarum-hartwegii-(),//legacy.calscape.org/qrcodes/Asarum-hartwegii(192)
825,Mojave Saltbush,Atriplex spinifera,Shrub,3.5 - 7 ft(1.1 - 2.1 m),,,,Cream,Spring,Full Sun,,,Low,,,"Hedges,Bird Gardens",,//legacy.calscape.org/Atriplex-spinifera-(),//legacy.calscape.org/qrcodes/Atriplex-spinifera(192)
826,Bright Green Dudleya,Dudleya virens,"Perennial herb,Succulent",3 - 7.8 in(7.6 - 19.8 cm),1 - 1.5 ft (0.3 - 0.5 m),,Evergreen,"White,Yellow,Green",Spring,Full Sun,"Prefers sandy, well-drained soils like those of coastal bluffs.",Fast,Very Low,,Max 1x / month once established,"Groundcovers,Bird Gardens,Hummingbird Gardens",Commonly Available,//legacy.calscape.org/Dudleya-virens-(),//legacy.calscape.org/qrcodes/Dudleya-virens(192)
827,Calico Monkeyflower,Mimulus pictus,Annual herb,0.07 - 1.3 ft(0.02 - 0.4 m),,,,"Lavender,Purple,Red","Winter,Spring",Full Sun,,,Very Low,Moderately Easy,,"Hummingbird Gardens,Bird Gardens,Butterfly Gardens,Bee Gardens",Rarely Available,//legacy.calscape.org/Mimulus-pictus-(),//legacy.calscape.org/qrcodes/Mimulus-pictus(192)
828,Five Finger Fern,Adiantum aleuticum,Fern,0.49 - 3.6 ft(0.15 - 1.1 m),,,,,,"Shade,Part Shade",,,"Low,Moderate - High,",,,Deer Resistant,Sometimes Available,//legacy.calscape.org/Adiantum-aleuticum-(),//legacy.calscape.org/qrcodes/Adiantum-aleuticum(192)
829,Scytheleaf Onion,Allium falcifolium,Perennial herb,,,,,"Pink,White,Purple,Red","Spring,Summer",Full Sun,,Slow,Low,,,Bee Gardens,Sometimes Available,//legacy.calscape.org/Allium-falcifolium-(),//legacy.calscape.org/qrcodes/Allium-falcifolium(192)
830,Coastal Miterwort,Pectiantia ovalis,Perennial herb,0.7 - 1.3 ft(0.21 - 0.4 m),,,,"Yellow,Green",,Shade,,,Moderate - High,Moderately Easy,,,Rarely Available,//legacy.calscape.org/Pectiantia-ovalis-(),//legacy.calscape.org/qrcodes/Pectiantia-ovalis(192)
831,San Diego Bursage,Ambrosia chenopodiifolia,Shrub,5.5 - 11 ft(1.7 - 3.4 m),,,,Cream,Spring,Full Sun,,,,,,Hedges,Sometimes Available,//legacy.calscape.org/Ambrosia-chenopodiifolia-(),//legacy.calscape.org/qrcodes/Ambrosia-chenopodiifolia(192)
832,Twining Snakelily,Dichelostemma volubile,Perennial herb,2.3 ft(0.7 m),,,,"Pink,White,Purple,Red","Spring,Summer","Full Sun, Part Shade",,,,Moderately Easy,,Butterfly Gardens,Rarely Available,//legacy.calscape.org/Dichelostemma-volubile-(),//legacy.calscape.org/qrcodes/Dichelostemma-volubile(192)
833,Seaside Alumroot,Heuchera pilosissima,Perennial herb,0.7 - 1.6 ft(0.21 - 0.49 m),,,,"Pink,Yellow,White",,"Shade,Part Shade",,Fast,Very Low,,,"Groundcovers,Deer Resistant,Hummingbird Gardens",Sometimes Available,//legacy.calscape.org/Heuchera-pilosissima-(),//legacy.calscape.org/qrcodes/Heuchera-pilosissima(192)
834,White Haired Manzanita,Arctostaphylos viridissima,Shrub,3.3 - 13.1 ft(1 - 4 m),,,Evergreen,"White,Pink","Winter,Spring","Full Sun, Part Shade",,Fast,Very Low,,,"Bird Gardens,Hummingbird Gardens,Bee Gardens",Sometimes Available,//legacy.calscape.org/Arctostaphylos-viridissima-(),//legacy.calscape.org/qrcodes/Arctostaphylos-viridissima(192)
835,Beaked Penstemon,Penstemon rostriflorus,Perennial herb,1 - 3.3 ft(0.3 - 1 m),,,,"Red,Orange",Summer,"Full Sun, Part Shade",,,Very Low,Moderately Easy,,"Bird Gardens,Hummingbird Gardens,Butterfly Gardens,Bee Gardens",Commonly Available,//legacy.calscape.org/Penstemon-rostriflorus-(),//legacy.calscape.org/qrcodes/Penstemon-rostriflorus(192)
836,Common Monolopia,Monolopia lanceolata,Annual herb,2.6 ft(0.8 m),,,,Yellow,Spring,"Full Sun, Part Shade",,"Medium,Slow",Low,Moderately Easy,,Bee Gardens,Rarely Available,//legacy.calscape.org/Monolopia-lanceolata-(),//legacy.calscape.org/qrcodes/Monolopia-lanceolata(192)
837,Small Flowered Soaproot,Chlorogalum parviflorum,Perennial herb,3 ft(0.9 m),,,,"White,Pink","Spring,Summer",Full Sun,,,Very Low,Moderately Easy,,,Rarely Available,//legacy.calscape.org/Chlorogalum-parviflorum-(),//legacy.calscape.org/qrcodes/Chlorogalum-parviflorum(192)
838,Torrey's Rush,Juncus torreyi,Grasses,1 - 3.3 ft(0.3 - 1 m),,Moderate,,"Green,Red,Brown",Summer,"Full Sun, Part Shade",Prefers sandy or loamy soils.  Does not grow well in clay soils.,Standing,Moderate - High,,,,Sometimes Available,//legacy.calscape.org/Juncus-torreyi-(),//legacy.calscape.org/qrcodes/Juncus-torreyi(192)
839,Yellowleaf Iris,Iris chrysophylla,Perennial herb,1.2 - 8.4 in(3 - 21.3 cm),,,,"Yellow,Cream,Lavender,Red,Brown",Spring,Part Shade,,,,,,Deer Resistant,Sometimes Available,//legacy.calscape.org/Iris-chrysophylla-(),//legacy.calscape.org/qrcodes/Iris-chrysophylla(192)
